unique_id,ds,y,AutoBiTCN
mexico/family/F1,2025-12-01,11382.0,11315.557621002197
mexico/family/F1,2026-01-01,11566.0,11421.660850524902
mexico/family/F1,2026-02-01,11678.0,11625.160278320312
mexico/family/F1,2026-03-01,11678.0,11738.39065170288
mexico/family/F1,2026-04-01,11733.0,11695.536546707153
mexico/family/F1,2026-05-01,11914.0,11748.122360229492
mexico/family/F1,2026-06-01,11999.0,11952.683307647705
mexico/family/F1,2026-07-01,11999.0,12035.017280578613
mexico/family/F2A,2024-08-01,16833.0,16859.174087524414
mexico/family/F2A,2024-09-01,16833.0,16848.15709400177
mexico/family/F2A,2024-10-01,16868.0,16821.306484222412
mexico/family/F2A,2024-11-01,16906.0,16891.82000350952
mexico/family/F2A,2024-12-01,16906.0,16920.363136291504
mexico/family/F2A,2025-01-01,16936.0,16905.904265999794
mexico/family/F2A,2025-02-01,16936.0,16958.14918899536
mexico/family/F2A,2025-03-01,16936.0,16953.78327178955
mexico/family/F2A,2025-04-01,16936.0,16954.96762084961
mexico/family/F2A,2025-05-01,16936.0,16924.80870437622
mexico/family/F2A,2025-06-01,16936.0,16925.70237827301
mexico/family/F2A,2025-07-01,17198.0,16928.45776605606
mexico/family/F2A,2025-08-01,17198.0,17236.790119171143
mexico/family/F2A,2025-09-01,17198.0,17226.386121749878
mexico/family/F2A,2025-10-01,17563.0,17212.926399230957
mexico/family/F2A,2025-11-01,17563.0,17631.124221801758
mexico/family/F2A,2025-12-01,17563.0,17606.18196105957
mexico/family/F2A,2026-01-01,17563.0,17573.31632423401
mexico/family/F2A,2026-02-01,17563.0,17554.609035491943
mexico/family/F2A,2026-03-01,17563.0,17561.684250593185
mexico/family/F2A,2026-04-01,17563.0,17547.14630317688
mexico/family/F2A,2026-05-01,17744.0,17558.74955034256
mexico/family/F2A,2026-06-01,17897.0,17792.160438537598
mexico/family/F2A,2026-07-01,17897.0,17961.62823486328
mexico/family/F2B,2024-08-01,10788.0,10809.485609054565
mexico/family/F2B,2024-09-01,10788.0,10804.103969573975
mexico/family/F2B,2024-10-01,10972.0,10794.267314910889
mexico/family/F2B,2024-11-01,11139.0,11014.14635848999
mexico/family/F2B,2024-12-01,11139.0,11200.04112625122
mexico/family/F2B,2025-01-01,11139.0,11175.894371032715
mexico/family/F2B,2025-02-01,11139.0,11153.274399757385
mexico/family/F2B,2025-03-01,11139.0,11127.884069442749
mexico/family/F2B,2025-04-01,11323.0,11126.28983783722
mexico/family/F2B,2025-05-01,11323.0,11344.646160125732
mexico/family/F2B,2025-06-01,11323.0,11340.830965042114
mexico/family/F2B,2025-07-01,11688.0,11333.490221977234
mexico/family/F2B,2025-08-01,11688.0,11751.634761810303
mexico/family/F2B,2025-09-01,11778.0,11731.34859085083
mexico/family/F2B,2025-10-01,12036.0,11808.232137680054
mexico/family/F2B,2025-11-01,12036.0,12101.653778076172
mexico/family/F2B,2025-12-01,12188.0,12072.229713439941
mexico/family/F2B,2026-01-01,12372.0,12221.56266784668
mexico/family/F2B,2026-02-01,12464.0,12436.600128173828
mexico/family/F2B,2026-03-01,12464.0,12518.981163024902
mexico/family/F2B,2026-04-01,12464.0,12478.229940414429
mexico/family/F2B,2026-05-01,12464.0,12467.747135162354
mexico/family/F2B,2026-06-01,12464.0,12456.406821250916
mexico/family/F2B,2026-07-01,12464.0,12444.868724822998
mexico/family/F3,2024-08-01,9191.0,9254.123062133789
mexico/family/F3,2024-09-01,9191.0,9219.940837860107
mexico/family/F3,2024-10-01,9365.0,9200.455067634583
mexico/family/F3,2024-11-01,9426.0,9393.290245056152
mexico/family/F3,2024-12-01,9426.0,9459.353424072266
mexico/family/F3,2025-01-01,9457.0,9441.268120765686
mexico/family/F3,2025-02-01,9457.0,9466.761631011963
mexico/family/F3,2025-03-01,9457.0,9462.471531867981
mexico/family/F3,2025-04-01,9511.0,9455.852566719055
mexico/family/F3,2025-05-01,9511.0,9513.982951879501
mexico/family/F3,2025-06-01,9511.0,9518.247491836548
mexico/family/F3,2025-07-01,9528.0,9508.053870916367
mexico/family/F3,2025-08-01,9528.0,9529.798583865166
mexico/family/F3,2025-09-01,9528.0,9524.910669088364
mexico/family/F3,2025-10-01,9601.0,9516.66304397583
mexico/family/F3,2025-11-01,9617.0,9615.340532302856
mexico/family/F3,2025-12-01,9617.0,9629.803719520569
mexico/family/F3,2026-01-01,9617.0,9622.389106273651
mexico/family/F3,2026-02-01,9617.0,9616.133119165897
mexico/family/F3,2026-03-01,9617.0,9613.072358131409
mexico/family/F3,2026-04-01,9617.0,9610.180497646332
mexico/family/F3,2026-05-01,9617.0,9614.024552822113
mexico/family/F3,2026-06-01,9617.0,9615.015713334084
mexico/family/F3,2026-07-01,9648.0,9616.586591392756
mexico/family/F4,2024-08-01,9535.0,9544.972723007202
mexico/family/F4,2024-09-01,9535.0,9536.634275436401
mexico/family/F4,2024-10-01,9549.0,9536.142319917679
mexico/family/F4,2024-11-01,9556.0,9548.846200689673
mexico/family/F4,2024-12-01,9556.0,9557.249915599823
mexico/family/F4,2025-01-01,9556.0,9557.29104089737
mexico/family/F4,2025-02-01,9556.0,9557.05240213871
mexico/family/F4,2025-03-01,9556.0,9556.390292465687
mexico/family/F4,2025-04-01,9570.0,9556.39287084341
mexico/family/F4,2025-05-01,9570.0,9571.558267593384
mexico/family/F4,2025-06-01,9570.0,9573.161426067352
mexico/family/F4,2025-07-01,9570.0,9569.260681569576
mexico/family/F4,2025-08-01,9570.0,9569.022036492825
mexico/family/F4,2025-09-01,9570.0,9568.600204467773
mexico/family/F4,2025-10-01,9594.0,9567.466758489609
mexico/family/F4,2025-11-01,9594.0,9599.573675632477
mexico/family/F4,2025-12-01,9594.0,9596.63196182251
mexico/family/F4,2026-01-01,9594.0,9595.446766257286
mexico/family/F4,2026-02-01,9594.0,9593.95098226145
mexico/family/F4,2026-03-01,9594.0,9593.979787584394
