unique_id,ds,y,control-patchtst
mexico/employment/EB4,2024-11-01,16802.0,16802.63529062271
mexico/employment/EB4,2024-12-01,16802.0,16803.979375243187
mexico/employment/EB4,2025-01-01,16802.0,16814.824662208557
mexico/employment/EB4,2025-02-01,16802.0,16793.32817840576
mexico/employment/EB4,2025-03-01,16283.0,16821.711938858032
mexico/employment/EB4,2025-04-01,16283.0,16273.162511825562
mexico/employment/EB4,2025-05-01,16283.0,16265.206638336182
mexico/employment/EB4,2025-06-01,16283.0,16276.429673671722
mexico/employment/EB4,2025-07-01,16283.0,16280.972987413406
mexico/employment/EB4,2025-08-01,16283.0,16290.021369457245
mexico/employment/EB4,2025-09-01,16283.0,16277.441315174103
mexico/employment/EB4,2025-10-01,16618.0,16286.673385620117
mexico/employment/EB4,2025-11-01,16618.0,16653.50023651123
mexico/employment/EB4,2025-12-01,16680.0,16618.757513165474
mexico/employment/EB4,2026-01-01,16802.0,16717.144458770752
mexico/employment/EB4,2026-02-01,16802.0,16867.44669342041
mexico/employment/EB4,2026-03-01,16997.0,16786.938494682312
mexico/employment/EB4,2026-04-01,17362.0,17078.133575439453
mexico/employment/EB4,2026-05-01,17362.0,17393.578414916992
mexico/employment/EB4,2026-06-01,17362.0,17387.12173652649
mexico/employment/EB4,2026-07-01,17424.0,17382.129280090332
mexico/employment/EB4,2026-08-01,17454.0,17459.592979431152
mexico/employment/EB4,2026-09-01,17515.0,17479.08264350891
mexico/employment/EB4_RW,2024-10-01,16802.0,16799.5456802845
mexico/employment/EB4_RW,2024-11-01,16802.0,16807.34912586212
mexico/employment/EB4_RW,2024-12-01,16802.0,16802.219830796123
mexico/employment/EB4_RW,2025-01-01,16802.0,16816.06392478943
mexico/employment/EB4_RW,2025-02-01,16802.0,16802.776462972164
mexico/employment/EB4_RW,2025-03-01,16283.0,16809.613332271576
mexico/employment/EB4_RW,2025-04-01,16283.0,16242.159610748291
mexico/employment/EB4_RW,2025-05-01,16283.0,16310.470043182373
mexico/employment/EB4_RW,2025-06-01,16283.0,16282.115255117416
mexico/employment/EB4_RW,2025-07-01,16283.0,16272.856358528137
mexico/employment/EB4_RW,2025-08-01,16283.0,16286.77341890335
mexico/employment/EB4_RW,2025-09-01,16283.0,16279.34951710701
mexico/employment/EB4_RW,2025-10-01,16283.0,16274.058554649353
mexico/employment/EB4_RW,2025-11-01,16283.0,16287.533174037933
mexico/employment/EB4_RW,2025-12-01,16680.0,16272.74530506134
mexico/employment/EB4_RW,2026-01-01,16802.0,16767.305755615234
mexico/employment/EB4_RW,2026-02-01,16802.0,16871.923179626465
mexico/employment/EB4_RW,2026-03-01,16997.0,16802.077407315373
mexico/employment/EB4_RW,2026-04-01,17362.0,17040.000457763672
mexico/employment/EB4_RW,2026-05-01,17362.0,17437.824600219727
mexico/employment/EB4_RW,2026-06-01,17362.0,17384.15920639038
mexico/employment/EB4_RW,2026-07-01,17424.0,17374.356916427612
mexico/employment/EB4_RW,2026-08-01,17454.0,17480.629600524902
mexico/employment/EB4_RW,2026-09-01,17515.0,17474.88237953186
mexico/family/F1,2024-10-01,10227.0,10001.467542648315
mexico/family/F1,2024-11-01,10918.0,10276.02770614624
mexico/family/F1,2024-12-01,10918.0,10949.531980514526
mexico/family/F1,2025-01-01,10918.0,10946.494689941406
mexico/family/F1,2025-02-01,10918.0,10940.699871063232
mexico/family/F1,2025-03-01,10918.0,10940.249517440796
mexico/family/F1,2025-04-01,10958.0,10920.577486276627
mexico/family/F1,2025-05-01,11069.0,11016.122089385986
mexico/family/F1,2025-06-01,11069.0,11147.235153198242
mexico/family/F1,2025-07-01,11069.0,11107.38773727417
mexico/family/F1,2025-08-01,11069.0,11082.612176895142
mexico/family/F1,2025-09-01,11069.0,11094.285663604736
mexico/family/F1,2025-10-01,11283.0,11114.43229675293
mexico/family/F1,2025-11-01,11283.0,11518.348648071289
mexico/family/F1,2025-12-01,11382.0,11301.554201126099
mexico/family/F1,2026-01-01,11566.0,11453.974670410156
mexico/family/F1,2026-02-01,11678.0,11668.172882080078
mexico/family/F1,2026-03-01,11678.0,11763.420425415039
mexico/family/F1,2026-04-01,11733.0,11703.698295593262
mexico/family/F1,2026-05-01,11914.0,11782.261360168457
mexico/family/F1,2026-06-01,11999.0,12012.472373962402
mexico/family/F1,2026-07-01,11999.0,12054.52473449707
mexico/family/F1,2026-08-01,12022.0,12025.672836303711
mexico/family/F1,2026-09-01,12053.0,12065.417434692383
mexico/family/F2A,2024-10-01,16868.0,17006.874099731445
mexico/family/F2A,2024-11-01,16906.0,16848.99649810791
mexico/family/F2A,2024-12-01,16906.0,16872.842433929443
mexico/family/F2A,2025-01-01,16936.0,16943.24769592285
mexico/family/F2A,2025-02-01,16936.0,16922.87535095215
mexico/family/F2A,2025-03-01,16936.0,16931.76711654663
mexico/family/F2A,2025-04-01,16936.0,16879.794456481934
mexico/family/F2A,2025-05-01,16936.0,16938.647356033325
mexico/family/F2A,2025-06-01,16936.0,16951.680953025818
mexico/family/F2A,2025-07-01,17198.0,16895.32181930542
mexico/family/F2A,2025-08-01,17198.0,17284.829193115234
mexico/family/F2A,2025-09-01,17198.0,17202.695673942566
mexico/family/F2A,2025-10-01,17563.0,17211.369616508484
mexico/family/F2A,2025-11-01,17563.0,17693.868713378906
mexico/family/F2A,2025-12-01,17563.0,17552.743947029114
mexico/family/F2A,2026-01-01,17563.0,17565.507083177567
mexico/family/F2A,2026-02-01,17563.0,17558.720465183258
mexico/family/F2A,2026-03-01,17563.0,17561.30484032631
mexico/family/F2A,2026-04-01,17563.0,17564.48802280426
mexico/family/F2A,2026-05-01,17744.0,17570.625465393066
mexico/family/F2A,2026-06-01,17897.0,17868.561416625977
mexico/family/F2A,2026-07-01,17897.0,18017.83794403076
mexico/family/F2A,2026-08-01,18465.0,17922.2316532135
mexico/family/F2A,2026-09-01,18496.0,18523.77183532715
mexico/family/F2B,2024-10-01,10972.0,10819.207946777344
mexico/family/F2B,2024-11-01,11139.0,11046.547164916992
mexico/family/F2B,2024-12-01,11139.0,11226.38899230957
mexico/family/F2B,2025-01-01,11139.0,11240.69147491455
mexico/family/F2B,2025-02-01,11139.0,11164.88720703125
mexico/family/F2B,2025-03-01,11139.0,11142.490446805954
mexico/family/F2B,2025-04-01,11323.0,11148.247110366821
mexico/family/F2B,2025-05-01,11323.0,11423.66748046875
mexico/family/F2B,2025-06-01,11323.0,11359.894458770752
mexico/family/F2B,2025-07-01,11688.0,11339.320547103882
mexico/family/F2B,2025-08-01,11688.0,11748.03129196167
mexico/family/F2B,2025-09-01,11778.0,11716.670392990112
mexico/family/F2B,2025-10-01,12036.0,11863.320404052734
mexico/family/F2B,2025-11-01,12036.0,12164.703109741211
mexico/family/F2B,2025-12-01,12188.0,12058.249689102173
mexico/family/F2B,2026-01-01,12372.0,12305.338218688965
mexico/family/F2B,2026-02-01,12464.0,12475.795143127441
mexico/family/F2B,2026-03-01,12464.0,12544.279014587402
mexico/family/F2B,2026-04-01,12464.0,12513.211978912354
mexico/family/F2B,2026-05-01,12464.0,12498.416145324707
mexico/family/F2B,2026-06-01,12464.0,12513.061367034912
mexico/family/F2B,2026-07-01,12464.0,12537.498626708984
mexico/family/F2B,2026-08-01,12464.0,12499.083805084229
mexico/family/F2B,2026-09-01,12464.0,12500.717414855957
mexico/family/F3,2024-10-01,9365.0,9201.695706367493
mexico/family/F3,2024-11-01,9426.0,9412.377067565918
mexico/family/F3,2024-12-01,9426.0,9474.594985961914
mexico/family/F3,2025-01-01,9457.0,9458.982097625732
mexico/family/F3,2025-02-01,9457.0,9487.846681594849
mexico/family/F3,2025-03-01,9457.0,9461.450483322144
mexico/family/F3,2025-04-01,9511.0,9467.150897026062
mexico/family/F3,2025-05-01,9511.0,9592.309265136719
mexico/family/F3,2025-06-01,9511.0,9540.753213882446
mexico/family/F3,2025-07-01,9528.0,9524.333818435669
mexico/family/F3,2025-08-01,9528.0,9543.914143562317
mexico/family/F3,2025-09-01,9528.0,9543.870856285095
mexico/family/F3,2025-10-01,9601.0,9564.545379638672
mexico/family/F3,2025-11-01,9617.0,9650.431915283203
mexico/family/F3,2025-12-01,9617.0,9635.951314926147
mexico/family/F3,2026-01-01,9617.0,9638.12656211853
mexico/family/F3,2026-02-01,9617.0,9629.313047409058
mexico/family/F3,2026-03-01,9617.0,9628.970258712769
mexico/family/F3,2026-04-01,9617.0,9636.767910003662
mexico/family/F3,2026-05-01,9617.0,9637.570219039917
mexico/family/F3,2026-06-01,9617.0,9636.809072494507
mexico/family/F3,2026-07-01,9648.0,9635.837844848633
mexico/family/F3,2026-08-01,9678.0,9676.791814804077
mexico/family/F3,2026-09-01,9678.0,9707.315048217773
mexico/family/F4,2024-10-01,9549.0,9543.661120414734
mexico/family/F4,2024-11-01,9556.0,9569.551462173462
mexico/family/F4,2024-12-01,9556.0,9567.449025154114
mexico/family/F4,2025-01-01,9556.0,9562.801269054413
mexico/family/F4,2025-02-01,9556.0,9563.265684127808
mexico/family/F4,2025-03-01,9556.0,9560.183591365814
mexico/family/F4,2025-04-01,9570.0,9561.627942085266
mexico/family/F4,2025-05-01,9570.0,9595.265296936035
mexico/family/F4,2025-06-01,9570.0,9574.559610843658
mexico/family/F4,2025-07-01,9570.0,9571.585662961006
mexico/family/F4,2025-08-01,9570.0,9570.906411290169
mexico/family/F4,2025-09-01,9570.0,9573.268006324768
mexico/family/F4,2025-10-01,9594.0,9573.540776491165
mexico/family/F4,2025-11-01,9594.0,9610.52095413208
mexico/family/F4,2025-12-01,9594.0,9596.486852407455
mexico/family/F4,2026-01-01,9594.0,9596.071269273758
mexico/family/F4,2026-02-01,9594.0,9596.281015634537
mexico/family/F4,2026-03-01,9594.0,9595.939267158508
mexico/family/F4,2026-04-01,9594.0,9598.109209537506
mexico/family/F4,2026-05-01,9594.0,9597.389109373093
mexico/family/F4,2026-06-01,9594.0,9596.652707338333
mexico/family/F4,2026-07-01,9594.0,9596.73212647438
mexico/family/F4,2026-08-01,9594.0,9596.591266155243
mexico/family/F4,2026-09-01,9594.0,9596.278670310974
philippines/employment/EB3,2024-10-01,17485.0,16838.843841552734
philippines/employment/EB3,2024-11-01,17485.0,17470.36838531494
philippines/employment/EB3,2024-12-01,17485.0,17497.811628341675
philippines/employment/EB3,2025-01-01,17501.0,17517.50576400757
philippines/employment/EB3,2025-02-01,17501.0,17522.1457157135
philippines/employment/EB3,2025-03-01,17501.0,17479.289024353027
philippines/employment/EB3,2025-04-01,17532.0,17426.893196105957
philippines/employment/EB3,2025-05-01,17532.0,17544.550437927246
philippines/employment/EB3,2025-06-01,17570.0,17551.9910030365
philippines/employment/EB3,2025-07-01,17570.0,17565.91510105133
philippines/employment/EB3,2025-08-01,17570.0,17555.379026412964
philippines/employment/EB3,2025-09-01,17570.0,17569.38344180584
philippines/employment/EB3,2025-10-01,17622.0,17694.95864868164
philippines/employment/EB3,2025-11-01,17622.0,17639.279262542725
philippines/employment/EB3,2025-12-01,17636.0,17602.89630317688
philippines/employment/EB3,2026-01-01,17643.0,17643.88971567154
philippines/employment/EB3,2026-02-01,17683.0,17649.82736349106
philippines/employment/EB3,2026-03-01,17744.0,17699.78420829773
philippines/employment/EB3,2026-04-01,17744.0,17774.459045410156
philippines/employment/EB3,2026-05-01,17744.0,17739.628235816956
philippines/employment/EB3,2026-06-01,17744.0,17752.809049606323
philippines/employment/EB3,2026-07-01,17744.0,17735.127911567688
philippines/employment/EB3,2026-08-01,17744.0,17754.807269096375
philippines/employment/EB3,2026-09-01,17744.0,17746.1118619442
philippines/employment/EB3_OW,2024-10-01,16771.0,16553.344937324524
philippines/employment/EB3_OW,2024-11-01,16771.0,16820.403392791748
philippines/employment/EB3_OW,2024-12-01,16771.0,16764.52721118927
philippines/employment/EB3_OW,2025-01-01,16778.0,16770.122712433338
philippines/employment/EB3_OW,2025-02-01,16778.0,16762.095643043518
philippines/employment/EB3_OW,2025-03-01,16816.0,16769.472233772278
philippines/employment/EB3_OW,2025-04-01,16943.0,16834.508937835693
philippines/employment/EB3_OW,2025-05-01,16943.0,16999.02544403076
philippines/employment/EB3_OW,2025-06-01,16974.0,16948.140909194946
philippines/employment/EB3_OW,2025-07-01,16990.0,16992.00777053833
philippines/employment/EB3_OW,2025-08-01,16990.0,17005.43798160553
philippines/employment/EB3_OW,2025-09-01,16990.0,16995.79428100586
philippines/employment/EB3_OW,2025-10-01,16997.0,17020.36834716797
philippines/employment/EB3_OW,2025-11-01,16997.0,17005.481937408447
philippines/employment/EB3_OW,2025-12-01,17014.0,16999.30326652527
philippines/employment/EB3_OW,2026-01-01,17045.0,17028.172432899475
philippines/employment/EB3_OW,2026-02-01,17045.0,17069.657821655273
philippines/employment/EB3_OW,2026-03-01,17106.0,17053.79100227356
philippines/employment/EB3_OW,2026-04-01,17106.0,17158.79029083252
philippines/employment/EB3_OW,2026-05-01,17106.0,17111.400258541107
philippines/employment/EB3_OW,2026-06-01,17106.0,17106.966389894485
philippines/employment/EB3_OW,2026-07-01,17136.0,17111.338881492615
philippines/employment/EB3_OW,2026-08-01,17136.0,17160.57249069214
philippines/employment/EB3_OW,2026-09-01,17136.0,17142.515095710754
philippines/family/F2A,2024-10-01,17127.0,17215.854209899902
philippines/family/F2A,2024-11-01,17167.0,17123.736095428467
philippines/family/F2A,2024-12-01,17167.0,17174.225677490234
philippines/family/F2A,2025-01-01,17167.0,17198.069692611694
philippines/family/F2A,2025-02-01,17167.0,17166.567779541016
philippines/family/F2A,2025-03-01,17167.0,17155.013820648193
philippines/family/F2A,2025-04-01,17167.0,17141.1368560791
philippines/family/F2A,2025-05-01,17167.0,17195.555404663086
philippines/family/F2A,2025-06-01,17167.0,17183.776260375977
philippines/family/F2A,2025-07-01,17410.0,17141.912929534912
philippines/family/F2A,2025-08-01,17410.0,17464.759742736816
philippines/family/F2A,2025-09-01,17410.0,17412.625589370728
philippines/family/F2A,2025-10-01,17928.0,17418.322918891907
philippines/family/F2A,2025-11-01,17928.0,18028.764030456543
philippines/family/F2A,2025-12-01,17928.0,17932.144205093384
philippines/family/F2A,2026-01-01,17928.0,17932.80722475052
philippines/family/F2A,2026-02-01,17928.0,17927.944903999567
philippines/family/F2A,2026-03-01,17928.0,17921.87303876877
philippines/family/F2A,2026-04-01,17928.0,17922.797178268433
philippines/family/F2A,2026-05-01,18110.0,17936.72983264923
philippines/family/F2A,2026-06-01,18263.0,18234.541870117188
philippines/family/F2A,2026-07-01,18263.0,18383.692825317383
philippines/family/F2A,2026-08-01,18830.0,18285.5115070343
philippines/family/F2A,2026-09-01,18861.0,18870.35245513916
philippines/family/F3,2024-10-01,10112.0,10112.022153919563
philippines/family/F3,2024-11-01,10112.0,10112.799912750721
philippines/family/F3,2024-12-01,10112.0,10113.314811229706
philippines/family/F3,2025-01-01,10173.0,10114.227889060974
philippines/family/F3,2025-02-01,10173.0,10174.79231262207
philippines/family/F3,2025-03-01,10248.0,10175.317685127258
philippines/family/F3,2025-04-01,10307.0,10246.686240792274
philippines/family/F3,2025-05-01,10491.0,10321.194464683533
philippines/family/F3,2025-06-01,10491.0,10499.49933719635
philippines/family/F3,2025-07-01,10561.0,10498.24006652832
philippines/family/F3,2025-08-01,10561.0,10582.672861099243
philippines/family/F3,2025-09-01,10713.0,10571.986057281494
philippines/family/F3,2025-10-01,10857.0,10737.435604095459
philippines/family/F3,2025-11-01,10857.0,10892.391128540039
philippines/family/F3,2025-12-01,10897.0,10871.73317527771
philippines/family/F3,2026-01-01,11017.0,10933.379638671875
philippines/family/F3,2026-02-01,11017.0,11052.507862091064
philippines/family/F3,2026-03-01,11017.0,11026.17973613739
philippines/family/F3,2026-04-01,11139.0,11032.885362625122
philippines/family/F3,2026-05-01,11283.0,11207.200538635254
philippines/family/F3,2026-06-01,11283.0,11337.819316864014
philippines/family/F3,2026-07-01,11375.0,11301.541360855103
philippines/family/F3,2026-08-01,11375.0,11430.471408843994
philippines/family/F3,2026-09-01,11375.0,11412.077808380127
