unique_id,ds,y,deepar-legacy
india/family/F2A,2025-05-01,17167.0,17247.787
india/family/F2A,2025-06-01,17167.0,17211.836
india/family/F2A,2025-07-01,17410.0,17235.781
india/family/F2A,2025-08-01,17410.0,17482.379
india/family/F2A,2025-09-01,17410.0,17466.77
india/family/F2A,2025-10-01,17928.0,17461.602
india/family/F2A,2025-11-01,17928.0,17967.295
india/family/F2A,2025-12-01,17928.0,17992.99
india/family/F2A,2026-01-01,17928.0,18027.473
india/family/F2A,2026-02-01,17928.0,17946.688
india/family/F2A,2026-03-01,17928.0,17954.81
india/family/F2A,2026-04-01,17928.0,17983.67
india/family/F2A,2026-05-01,18110.0,17905.172
india/family/F2A,2026-06-01,18263.0,18174.219
india/family/F2A,2026-07-01,18263.0,18407.277
india/family/F2A,2026-08-01,18830.0,18337.902
india/family/F2A,2026-09-01,18861.0,19092.668
india/family/F2B,2024-10-01,15096.0,15073.377
india/family/F2B,2024-11-01,15096.0,15082.828
india/family/F2B,2024-12-01,15096.0,15091.466
india/family/F2B,2025-01-01,15117.0,15099.791
india/family/F2B,2025-02-01,15117.0,15123.283
india/family/F2B,2025-03-01,15117.0,15120.711
india/family/F2B,2025-04-01,15178.0,15125.139
india/family/F2B,2025-05-01,15178.0,15203.758
india/family/F2B,2025-06-01,15240.0,15192.698
india/family/F2B,2025-07-01,15263.0,15273.221
india/family/F2B,2025-08-01,15263.0,15305.998
india/family/F2B,2025-09-01,15263.0,15286.093
india/family/F2B,2025-10-01,15301.0,15270.344
india/family/F2B,2025-11-01,15310.0,15323.982
india/family/F2B,2025-12-01,15310.0,15322.139
india/family/F2B,2026-01-01,15310.0,15303.846
india/family/F2B,2026-02-01,15310.0,15294.574
india/family/F2B,2026-03-01,15310.0,15308.148
india/family/F2B,2026-04-01,15482.0,15310.9
india/family/F2B,2026-05-01,15482.0,15527.775
india/family/F2B,2026-06-01,15605.0,15529.96
india/family/F2B,2026-07-01,15666.0,15669.889
india/family/F2B,2026-08-01,15706.0,15732.055
india/family/F2B,2026-09-01,16304.0,15780.32
india/family/F3,2024-10-01,12874.0,12831.903
india/family/F3,2024-11-01,12888.0,12853.789
india/family/F3,2024-12-01,12888.0,12904.89
india/family/F3,2025-01-01,12965.0,12896.635
india/family/F3,2025-02-01,12965.0,12993.746
india/family/F3,2025-03-01,12965.0,12985.834
india/family/F3,2025-04-01,13239.0,12959.945
india/family/F3,2025-05-01,13239.0,13332.223
india/family/F3,2025-06-01,13321.0,13316.155
india/family/F3,2025-07-01,13361.0,13400.946
india/family/F3,2025-08-01,13361.0,13423.154
india/family/F3,2025-09-01,13361.0,13339.174
india/family/F3,2025-10-01,13399.0,13374.473
india/family/F3,2025-11-01,13399.0,13430.672
india/family/F3,2025-12-01,13399.0,13385.536
india/family/F3,2026-01-01,13399.0,13405.8955
india/family/F3,2026-02-01,13399.0,13368.784
india/family/F3,2026-03-01,13399.0,13384.465
india/family/F3,2026-04-01,13504.0,13364.184
india/family/F3,2026-05-01,13559.0,13526.291
india/family/F3,2026-06-01,13559.0,13620.408
india/family/F3,2026-07-01,13619.0,13636.012
india/family/F3,2026-08-01,13649.0,13687.623
india/family/F3,2026-09-01,14539.0,13697.876
india/family/F4,2024-10-01,11382.0,11348.697
india/family/F4,2024-11-01,11389.0,11391.506
india/family/F4,2024-12-01,11389.0,11403.807
india/family/F4,2025-01-01,11420.0,11395.393
india/family/F4,2025-02-01,11420.0,11433.781
india/family/F4,2025-03-01,11420.0,11426.319
india/family/F4,2025-04-01,11488.0,11424.529
india/family/F4,2025-05-01,11488.0,11514.893
india/family/F4,2025-06-01,11488.0,11498.686
india/family/F4,2025-07-01,11511.0,11493.378
india/family/F4,2025-08-01,11627.0,11513.991
india/family/F4,2025-09-01,11627.0,11667.166
india/family/F4,2025-10-01,11627.0,11643.213
india/family/F4,2025-11-01,11627.0,11636.025
india/family/F4,2025-12-01,11627.0,11625.049
india/family/F4,2026-01-01,11627.0,11620.061
india/family/F4,2026-02-01,11627.0,11627.508
india/family/F4,2026-03-01,11627.0,11628.014
india/family/F4,2026-04-01,11627.0,11629.7
india/family/F4,2026-05-01,11627.0,11617.401
india/family/F4,2026-06-01,11627.0,11626.426
india/family/F4,2026-07-01,11627.0,11619.953
india/family/F4,2026-08-01,11627.0,11618.113
india/family/F4,2026-09-01,11627.0,11624.699
mexico/employment/EB3,2024-10-01,17485.0,16917.02
mexico/employment/EB3,2024-11-01,17485.0,17536.754
mexico/employment/EB3,2024-12-01,17485.0,17604.498
mexico/employment/EB3,2025-01-01,17501.0,17552.604
mexico/employment/EB3,2025-02-01,17501.0,17521.262
mexico/employment/EB3,2025-03-01,17501.0,17469.488
mexico/employment/EB3,2025-04-01,17532.0,17434.848
mexico/employment/EB3,2025-05-01,17532.0,17469.662
mexico/employment/EB3,2025-06-01,17570.0,17467.748
mexico/employment/EB3,2025-07-01,17622.0,17584.14
mexico/employment/EB3,2025-08-01,17622.0,17685.414
mexico/employment/EB3,2025-09-01,17622.0,17661.197
mexico/employment/EB3,2025-10-01,17622.0,17633.652
mexico/employment/EB3,2025-11-01,17622.0,17626.268
mexico/employment/EB3,2025-12-01,17636.0,17644.426
mexico/employment/EB3,2026-01-01,17643.0,17657.176
mexico/employment/EB3,2026-02-01,17683.0,17677.676
mexico/employment/EB3,2026-03-01,17805.0,17706.963
mexico/employment/EB3,2026-04-01,18049.0,17829.48
mexico/employment/EB3,2026-05-01,18049.0,18091.305
mexico/employment/EB3,2026-06-01,18049.0,18128.797
mexico/employment/EB3,2026-07-01,18110.0,18152.502
mexico/employment/EB3,2026-08-01,18141.0,18129.094
mexico/employment/EB3,2026-09-01,18141.0,18143.836
mexico/employment/EB3_OW,2024-10-01,16771.0,16766.29
mexico/employment/EB3_OW,2024-11-01,16771.0,16759.254
mexico/employment/EB3_OW,2024-12-01,16771.0,16788.701
mexico/employment/EB3_OW,2025-01-01,16778.0,16786.367
mexico/employment/EB3_OW,2025-02-01,16778.0,16776.43
mexico/employment/EB3_OW,2025-03-01,16833.0,16807.453
mexico/employment/EB3_OW,2025-04-01,16943.0,16871.3
mexico/employment/EB3_OW,2025-05-01,16943.0,16954.402
mexico/employment/EB3_OW,2025-06-01,16974.0,16962.59
mexico/employment/EB3_OW,2025-07-01,16990.0,17000.281
mexico/employment/EB3_OW,2025-08-01,16990.0,17039.79
mexico/employment/EB3_OW,2025-09-01,16990.0,17013.967
mexico/employment/EB3_OW,2025-10-01,16997.0,16974.959
mexico/employment/EB3_OW,2025-11-01,16997.0,16998.467
mexico/employment/EB3_OW,2025-12-01,17014.0,17021.223
mexico/employment/EB3_OW,2026-01-01,17045.0,17032.898
mexico/employment/EB3_OW,2026-02-01,17045.0,17055.959
mexico/employment/EB3_OW,2026-03-01,17106.0,17065.477
mexico/employment/EB3_OW,2026-04-01,17106.0,17151.945
mexico/employment/EB3_OW,2026-05-01,17198.0,17141.654
mexico/employment/EB3_OW,2026-06-01,17198.0,17264.898
mexico/employment/EB3_OW,2026-07-01,17226.0,17269.357
mexico/employment/EB3_OW,2026-08-01,17257.0,17284.215
mexico/employment/EB3_OW,2026-09-01,17257.0,17290.342
mexico/employment/EB4,2024-10-01,16802.0,16689.244
mexico/employment/EB4,2024-11-01,16802.0,16793.648
mexico/employment/EB4,2024-12-01,16802.0,16838.5
mexico/employment/EB4,2025-01-01,16802.0,16815.562
mexico/employment/EB4,2025-02-01,16802.0,16791.754
mexico/employment/EB4,2025-03-01,16283.0,16799.473
mexico/employment/EB4,2025-04-01,16283.0,16223.301
mexico/employment/EB4,2025-05-01,16283.0,16297.576
mexico/employment/EB4,2025-06-01,16283.0,16389.664
mexico/employment/EB4,2025-07-01,16283.0,16392.543
mexico/employment/EB4,2025-08-01,16283.0,16355.906
mexico/employment/EB4,2025-09-01,16283.0,16358.937
mexico/employment/EB4,2025-10-01,16618.0,16316.549
mexico/employment/EB4,2025-11-01,16618.0,16666.758
mexico/employment/EB4,2025-12-01,16680.0,16658.025
mexico/employment/EB4,2026-01-01,16802.0,16734.186
mexico/employment/EB4,2026-02-01,16802.0,16867.586
mexico/employment/EB4,2026-03-01,16997.0,16830.879
mexico/employment/EB4,2026-04-01,17362.0,17008.5
mexico/employment/EB4,2026-05-01,17362.0,17372.953
mexico/employment/EB4,2026-06-01,17362.0,17254.312
mexico/employment/EB4,2026-07-01,17424.0,17340.031
mexico/employment/EB4,2026-08-01,17454.0,17439.805
mexico/employment/EB4,2026-09-01,17515.0,17497.93
mexico/employment/EB4_RW,2024-10-01,16802.0,16699.172
mexico/employment/EB4_RW,2024-11-01,16802.0,16762.676
mexico/employment/EB4_RW,2024-12-01,16802.0,16818.064
mexico/employment/EB4_RW,2025-01-01,16802.0,16807.506
mexico/employment/EB4_RW,2025-02-01,16802.0,16804.95
mexico/employment/EB4_RW,2025-03-01,16283.0,16778.3
mexico/employment/EB4_RW,2025-04-01,16283.0,16206.664
mexico/employment/EB4_RW,2025-05-01,16283.0,16334.309
mexico/employment/EB4_RW,2025-06-01,16283.0,16388.258
mexico/employment/EB4_RW,2025-07-01,16283.0,16421.867
mexico/employment/EB4_RW,2025-08-01,16283.0,16368.785
mexico/employment/EB4_RW,2025-09-01,16283.0,16360.673
mexico/employment/EB4_RW,2025-10-01,16283.0,16316.502
mexico/employment/EB4_RW,2025-11-01,16283.0,16305.906
mexico/employment/EB4_RW,2025-12-01,16680.0,16289.971
mexico/employment/EB4_RW,2026-01-01,16802.0,16726.16
mexico/employment/EB4_RW,2026-02-01,16802.0,16846.074
mexico/employment/EB4_RW,2026-03-01,16997.0,16878.55
mexico/employment/EB4_RW,2026-04-01,17362.0,17011.773
mexico/employment/EB4_RW,2026-05-01,17362.0,17330.791
mexico/employment/EB4_RW,2026-06-01,17362.0,17196.293
mexico/employment/EB4_RW,2026-07-01,17424.0,17224.035
mexico/employment/EB4_RW,2026-08-01,17454.0,17444.996
mexico/employment/EB4_RW,2026-09-01,17515.0,17497.658
mexico/family/F1,2024-10-01,10227.0,10049.366
mexico/family/F1,2024-11-01,10918.0,10304.428
mexico/family/F1,2024-12-01,10918.0,11034.424
mexico/family/F1,2025-01-01,10918.0,10995.141
mexico/family/F1,2025-02-01,10918.0,10873.125
mexico/family/F1,2025-03-01,10918.0,10825.494
mexico/family/F1,2025-04-01,10958.0,10838.23
mexico/family/F1,2025-05-01,11069.0,10973.478
mexico/family/F1,2025-06-01,11069.0,11123.303
mexico/family/F1,2025-07-01,11069.0,11049.195
mexico/family/F1,2025-08-01,11069.0,11039.439
mexico/family/F1,2025-09-01,11069.0,11095.474
mexico/family/F1,2025-10-01,11283.0,11119.369
mexico/family/F1,2025-11-01,11283.0,11368.104
mexico/family/F1,2025-12-01,11382.0,11346.386
mexico/family/F1,2026-01-01,11566.0,11492.882
mexico/family/F1,2026-02-01,11678.0,11759.758
mexico/family/F1,2026-03-01,11678.0,11881.779
mexico/family/F1,2026-04-01,11733.0,11843.27
mexico/family/F1,2026-05-01,11914.0,11945.307
mexico/family/F1,2026-06-01,11999.0,12094.25
mexico/family/F1,2026-07-01,11999.0,12136.266
mexico/family/F1,2026-08-01,12022.0,12117.412
mexico/family/F1,2026-09-01,12053.0,12037.561
mexico/family/F2A,2024-10-01,16868.0,16769.652
mexico/family/F2A,2024-11-01,16906.0,16808.518
mexico/family/F2A,2024-12-01,16906.0,17064.146
mexico/family/F2A,2025-01-01,16936.0,17084.953
mexico/family/F2A,2025-02-01,16936.0,17030.629
mexico/family/F2A,2025-03-01,16936.0,17029.344
mexico/family/F2A,2025-04-01,16936.0,17040.584
mexico/family/F2A,2025-05-01,16936.0,17003.27
mexico/family/F2A,2025-06-01,16936.0,16991.344
mexico/family/F2A,2025-07-01,17198.0,16997.977
mexico/family/F2A,2025-08-01,17198.0,17312.973
mexico/family/F2A,2025-09-01,17198.0,17262.977
mexico/family/F2A,2025-10-01,17563.0,17251.547
mexico/family/F2A,2025-11-01,17563.0,17676.887
mexico/family/F2A,2025-12-01,17563.0,17631.262
mexico/family/F2A,2026-01-01,17563.0,17613.57
mexico/family/F2A,2026-02-01,17563.0,17618.791
mexico/family/F2A,2026-03-01,17563.0,17556.377
mexico/family/F2A,2026-04-01,17563.0,17491.395
mexico/family/F2A,2026-05-01,17744.0,17577.871
mexico/family/F2A,2026-06-01,17897.0,17799.105
mexico/family/F2A,2026-07-01,17897.0,18000.271
mexico/family/F2A,2026-08-01,18465.0,18042.28
mexico/family/F2A,2026-09-01,18496.0,18676.299
mexico/family/F2B,2024-10-01,10972.0,10756.9
mexico/family/F2B,2024-11-01,11139.0,11054.199
mexico/family/F2B,2024-12-01,11139.0,11209.848
mexico/family/F2B,2025-01-01,11139.0,11173.466
mexico/family/F2B,2025-02-01,11139.0,11134.888
mexico/family/F2B,2025-03-01,11139.0,11117.152
mexico/family/F2B,2025-04-01,11323.0,11105.554
mexico/family/F2B,2025-05-01,11323.0,11429.363
mexico/family/F2B,2025-06-01,11323.0,11409.618
mexico/family/F2B,2025-07-01,11688.0,11357.1875
mexico/family/F2B,2025-08-01,11688.0,11871.359
mexico/family/F2B,2025-09-01,11778.0,11799.521
mexico/family/F2B,2025-10-01,12036.0,11935.471
mexico/family/F2B,2025-11-01,12036.0,12217.668
mexico/family/F2B,2025-12-01,12188.0,12123.077
mexico/family/F2B,2026-01-01,12372.0,12337.07
mexico/family/F2B,2026-02-01,12464.0,12616.527
mexico/family/F2B,2026-03-01,12464.0,12637.577
mexico/family/F2B,2026-04-01,12464.0,12488.555
mexico/family/F2B,2026-05-01,12464.0,12434.517
mexico/family/F2B,2026-06-01,12464.0,12386.686
mexico/family/F2B,2026-07-01,12464.0,12379.371
mexico/family/F2B,2026-08-01,12464.0,12444.158
mexico/family/F2B,2026-09-01,12464.0,12463.064
mexico/family/F3,2024-10-01,9365.0,9141.103
mexico/family/F3,2024-11-01,9426.0,9386.302
mexico/family/F3,2024-12-01,9426.0,9474.863
mexico/family/F3,2025-01-01,9457.0,9445.94
mexico/family/F3,2025-02-01,9457.0,9513.818
mexico/family/F3,2025-03-01,9457.0,9535.42
mexico/family/F3,2025-04-01,9511.0,9466.136
mexico/family/F3,2025-05-01,9511.0,9552.154
mexico/family/F3,2025-06-01,9511.0,9517.781
mexico/family/F3,2025-07-01,9528.0,9537.859
mexico/family/F3,2025-08-01,9528.0,9528.541
mexico/family/F3,2025-09-01,9528.0,9531.668
mexico/family/F3,2025-10-01,9601.0,9549.879
mexico/family/F3,2025-11-01,9617.0,9646.47
mexico/family/F3,2025-12-01,9617.0,9634.692
mexico/family/F3,2026-01-01,9617.0,9627.529
mexico/family/F3,2026-02-01,9617.0,9656.174
mexico/family/F3,2026-03-01,9617.0,9658.537
mexico/family/F3,2026-04-01,9617.0,9656.772
mexico/family/F3,2026-05-01,9617.0,9686.96
mexico/family/F3,2026-06-01,9617.0,9654.606
mexico/family/F3,2026-07-01,9648.0,9653.318
mexico/family/F3,2026-08-01,9678.0,9703.548
mexico/family/F3,2026-09-01,9678.0,9711.281
mexico/family/F4,2024-10-01,9549.0,9547.48
mexico/family/F4,2024-11-01,9556.0,9577.191
mexico/family/F4,2024-12-01,9556.0,9570.142
mexico/family/F4,2025-01-01,9556.0,9565.539
mexico/family/F4,2025-02-01,9556.0,9555.109
mexico/family/F4,2025-03-01,9556.0,9562.038
mexico/family/F4,2025-04-01,9570.0,9557.197
mexico/family/F4,2025-05-01,9570.0,9575.273
mexico/family/F4,2025-06-01,9570.0,9577.93
mexico/family/F4,2025-07-01,9570.0,9574.283
mexico/family/F4,2025-08-01,9570.0,9572.003
mexico/family/F4,2025-09-01,9570.0,9572.059
mexico/family/F4,2025-10-01,9594.0,9566.995
mexico/family/F4,2025-11-01,9594.0,9597.01
mexico/family/F4,2025-12-01,9594.0,9598.242
mexico/family/F4,2026-01-01,9594.0,9597.585
mexico/family/F4,2026-02-01,9594.0,9600.185
mexico/family/F4,2026-03-01,9594.0,9601.281
mexico/family/F4,2026-04-01,9594.0,9595.592
mexico/family/F4,2026-05-01,9594.0,9600.795
mexico/family/F4,2026-06-01,9594.0,9602.047
mexico/family/F4,2026-07-01,9594.0,9598.453
mexico/family/F4,2026-08-01,9594.0,9598.556
mexico/family/F4,2026-09-01,9594.0,9595.105
philippines/employment/EB3,2024-10-01,17485.0,16895.195
philippines/employment/EB3,2024-11-01,17485.0,17543.62
philippines/employment/EB3,2024-12-01,17485.0,17607.246
philippines/employment/EB3,2025-01-01,17501.0,17544.584
philippines/employment/EB3,2025-02-01,17501.0,17527.383
philippines/employment/EB3,2025-03-01,17501.0,17495.2
philippines/employment/EB3,2025-04-01,17532.0,17403.379
philippines/employment/EB3,2025-05-01,17532.0,17392.764
philippines/employment/EB3,2025-06-01,17570.0,17466.195
philippines/employment/EB3,2025-07-01,17570.0,17571.396
philippines/employment/EB3,2025-08-01,17570.0,17591.973
philippines/employment/EB3,2025-09-01,17570.0,17573.824
philippines/employment/EB3,2025-10-01,17622.0,17586.562
philippines/employment/EB3,2025-11-01,17622.0,17645.898
philippines/employment/EB3,2025-12-01,17636.0,17634.832
philippines/employment/EB3,2026-01-01,17643.0,17672.002
philippines/employment/EB3,2026-02-01,17683.0,17668.941
philippines/employment/EB3,2026-03-01,17744.0,17708.3
philippines/employment/EB3,2026-04-01,17744.0,17790.863
philippines/employment/EB3,2026-05-01,17744.0,17755.492
philippines/employment/EB3,2026-06-01,17744.0,17750.547
philippines/employment/EB3,2026-07-01,17744.0,17724.758
philippines/employment/EB3,2026-08-01,17744.0,17742.371
philippines/employment/EB3,2026-09-01,17744.0,17730.402
philippines/employment/EB3_OW,2024-10-01,16771.0,16537.781
philippines/employment/EB3_OW,2024-11-01,16771.0,16828.234
philippines/employment/EB3_OW,2024-12-01,16771.0,16848.805
philippines/employment/EB3_OW,2025-01-01,16778.0,16786.52
philippines/employment/EB3_OW,2025-02-01,16778.0,16706.926
philippines/employment/EB3_OW,2025-03-01,16816.0,16676.887
philippines/employment/EB3_OW,2025-04-01,16943.0,16791.629
philippines/employment/EB3_OW,2025-05-01,16943.0,17014.09
philippines/employment/EB3_OW,2025-06-01,16974.0,17007.732
philippines/employment/EB3_OW,2025-07-01,16990.0,16998.314
philippines/employment/EB3_OW,2025-08-01,16990.0,17000.871
philippines/employment/EB3_OW,2025-09-01,16990.0,16987.525
philippines/employment/EB3_OW,2025-10-01,16997.0,17001.479
philippines/employment/EB3_OW,2025-11-01,16997.0,16990.41
philippines/employment/EB3_OW,2025-12-01,17014.0,16996.809
philippines/employment/EB3_OW,2026-01-01,17045.0,17024.14
philippines/employment/EB3_OW,2026-02-01,17045.0,17061.695
philippines/employment/EB3_OW,2026-03-01,17106.0,17065.371
philippines/employment/EB3_OW,2026-04-01,17106.0,17157.537
philippines/employment/EB3_OW,2026-05-01,17106.0,17134.598
philippines/employment/EB3_OW,2026-06-01,17106.0,17152.148
philippines/employment/EB3_OW,2026-07-01,17136.0,17124.375
philippines/employment/EB3_OW,2026-08-01,17136.0,17164.098
philippines/employment/EB3_OW,2026-09-01,17136.0,17151.37
philippines/family/F1,2024-10-01,13574.0,13574.082
philippines/family/F1,2024-11-01,13574.0,13574.014
philippines/family/F1,2024-12-01,13574.0,13574.105
philippines/family/F1,2025-01-01,13581.0,13574.074
philippines/family/F1,2025-02-01,13581.0,13578.566
philippines/family/F1,2025-03-01,13581.0,13580.597
philippines/family/F1,2025-04-01,13710.0,13578.584
philippines/family/F1,2025-05-01,13710.0,13621.454
philippines/family/F1,2025-06-01,13710.0,13641.377
philippines/family/F1,2025-07-01,13710.0,13702.209
philippines/family/F1,2025-08-01,13710.0,13689.92
philippines/family/F1,2025-09-01,13710.0,13694.781
philippines/family/F1,2025-10-01,13901.0,13691.18
philippines/family/F1,2025-11-01,13901.0,13881.314
philippines/family/F1,2025-12-01,13901.0,13917.859
philippines/family/F1,2026-01-01,13939.0,13912.047
philippines/family/F1,2026-02-01,13939.0,13912.755
philippines/family/F1,2026-03-01,13939.0,13914.849
philippines/family/F1,2026-04-01,14000.0,13933.904
philippines/family/F1,2026-05-01,14000.0,14024.963
philippines/family/F1,2026-06-01,14000.0,14017.707
philippines/family/F1,2026-07-01,14000.0,14008.101
philippines/family/F1,2026-08-01,14000.0,14006.668
philippines/family/F1,2026-09-01,14000.0,13985.11
philippines/family/F2A,2024-10-01,17127.0,17088.945
philippines/family/F2A,2024-11-01,17167.0,16832.734
philippines/family/F2A,2024-12-01,17167.0,17015.309
philippines/family/F2A,2025-01-01,17167.0,17160.684
philippines/family/F2A,2025-02-01,17167.0,17279.293
philippines/family/F2A,2025-03-01,17167.0,17266.418
philippines/family/F2A,2025-04-01,17167.0,17230.742
philippines/family/F2A,2025-05-01,17167.0,17264.926
philippines/family/F2A,2025-06-01,17167.0,17254.273
philippines/family/F2A,2025-07-01,17410.0,17233.031
philippines/family/F2A,2025-08-01,17410.0,17468.037
philippines/family/F2A,2025-09-01,17410.0,17502.117
philippines/family/F2A,2025-10-01,17928.0,17456.555
philippines/family/F2A,2025-11-01,17928.0,17950.97
philippines/family/F2A,2025-12-01,17928.0,18022.223
philippines/family/F2A,2026-01-01,17928.0,17987.627
philippines/family/F2A,2026-02-01,17928.0,17960.633
philippines/family/F2A,2026-03-01,17928.0,17987.035
philippines/family/F2A,2026-04-01,17928.0,17859.412
philippines/family/F2A,2026-05-01,18110.0,17901.18
philippines/family/F2A,2026-06-01,18263.0,18146.93
philippines/family/F2A,2026-07-01,18263.0,18309.133
philippines/family/F2A,2026-08-01,18830.0,18350.447
philippines/family/F2A,2026-09-01,18861.0,19060.373
philippines/family/F2B,2024-10-01,13443.0,13443.121
philippines/family/F2B,2024-11-01,13443.0,13443.012
philippines/family/F2B,2024-12-01,13443.0,13443.073
philippines/family/F2B,2025-01-01,13443.0,13443.057
philippines/family/F2B,2025-02-01,13443.0,13443.111
philippines/family/F2B,2025-03-01,13443.0,13443.053
philippines/family/F2B,2025-04-01,13535.0,13443.043
philippines/family/F2B,2025-05-01,13552.0,13505.715
philippines/family/F2B,2025-06-01,13552.0,13511.516
philippines/family/F2B,2025-07-01,13619.0,13551.781
philippines/family/F2B,2025-08-01,13619.0,13573.893
philippines/family/F2B,2025-09-01,13635.0,13569.694
philippines/family/F2B,2025-10-01,13788.0,13592.937
philippines/family/F2B,2025-11-01,13788.0,13685.244
philippines/family/F2B,2025-12-01,13795.0,13721.88
philippines/family/F2B,2026-01-01,13870.0,13767.948
philippines/family/F2B,2026-02-01,13870.0,13850.83
philippines/family/F2B,2026-03-01,13870.0,13870.65
philippines/family/F2B,2026-04-01,13977.0,13877.282
philippines/family/F2B,2026-05-01,13977.0,14003.758
philippines/family/F2B,2026-06-01,13977.0,13997.842
philippines/family/F2B,2026-07-01,14014.0,13994.092
philippines/family/F2B,2026-08-01,14031.0,14025.938
philippines/family/F2B,2026-09-01,14031.0,14039.775
philippines/family/F3,2024-10-01,10112.0,10070.829
philippines/family/F3,2024-11-01,10112.0,10106.918
philippines/family/F3,2024-12-01,10112.0,10099.562
philippines/family/F3,2025-01-01,10173.0,10108.186
philippines/family/F3,2025-02-01,10173.0,10186.654
philippines/family/F3,2025-03-01,10248.0,10184.946
philippines/family/F3,2025-04-01,10307.0,10258.465
philippines/family/F3,2025-05-01,10491.0,10335.999
philippines/family/F3,2025-06-01,10491.0,10488.34
philippines/family/F3,2025-07-01,10561.0,10492.633
philippines/family/F3,2025-08-01,10561.0,10507.432
philippines/family/F3,2025-09-01,10713.0,10512.58
philippines/family/F3,2025-10-01,10857.0,10713.922
philippines/family/F3,2025-11-01,10857.0,10909.0625
philippines/family/F3,2025-12-01,10897.0,10862.566
philippines/family/F3,2026-01-01,11017.0,10886.383
philippines/family/F3,2026-02-01,11017.0,11038.701
philippines/family/F3,2026-03-01,11017.0,11048.215
philippines/family/F3,2026-04-01,11139.0,11024.912
philippines/family/F3,2026-05-01,11283.0,11181.188
philippines/family/F3,2026-06-01,11283.0,11336.799
philippines/family/F3,2026-07-01,11375.0,11334.038
philippines/family/F3,2026-08-01,11375.0,11409.607
philippines/family/F3,2026-09-01,11375.0,11396.504
philippines/family/F4,2024-10-01,10623.0,10604.263
philippines/family/F4,2024-11-01,10623.0,10581.809
philippines/family/F4,2024-12-01,10623.0,10636.125
philippines/family/F4,2025-01-01,10713.0,10637.857
philippines/family/F4,2025-02-01,10713.0,10733.494
philippines/family/F4,2025-03-01,10880.0,10728.79
philippines/family/F4,2025-04-01,10958.0,10941.119
philippines/family/F4,2025-05-01,11109.0,11015.347
philippines/family/F4,2025-06-01,11109.0,11197.484
philippines/family/F4,2025-07-01,11323.0,11171.143
philippines/family/F4,2025-08-01,11323.0,11433.406
philippines/family/F4,2025-09-01,11323.0,11352.54
philippines/family/F4,2025-10-01,11403.0,11323.742
philippines/family/F4,2025-11-01,11403.0,11465.025
philippines/family/F4,2025-12-01,11518.0,11427.74
philippines/family/F4,2026-01-01,11525.0,11586.623
philippines/family/F4,2026-02-01,11525.0,11585.428
philippines/family/F4,2026-03-01,11566.0,11540.254
philippines/family/F4,2026-04-01,11719.0,11558.509
philippines/family/F4,2026-05-01,11883.0,11814.953
philippines/family/F4,2026-06-01,11883.0,11994.0
philippines/family/F4,2026-07-01,11900.0,11973.611
philippines/family/F4,2026-08-01,11900.0,12011.921
philippines/family/F4,2026-09-01,11921.0,12012.543
